Term	Gene
Oligodendrocyte_Precursor	MYCN
Oligodendrocyte_Precursor	MYO5A
Oligodendrocyte_Precursor	MYRF
Oligodendrocyte_Precursor	MYT1
Oligodendrocyte_Precursor	NACC2
Oligodendrocyte_Precursor	NALCN
Oligodendrocyte_Precursor	NAP1L2
Oligodendrocyte_Precursor	NAP1L5
Oligodendrocyte_Precursor	NCALD
Oligodendrocyte_Precursor	NCAM1
Oligodendrocyte_Precursor	NCAM2
Oligodendrocyte_Precursor	NCAN
Oligodendrocyte_Precursor	NCAPD2
Oligodendrocyte_Precursor	NCAPG
Oligodendrocyte_Precursor	NCAPG2
Oligodendrocyte_Precursor	NCKAP5
Oligodendrocyte_Precursor	NCMAP
Oligodendrocyte_Precursor	NDC80
Oligodendrocyte_Precursor	NDRG2
Oligodendrocyte_Precursor	NECAB2
Oligodendrocyte_Precursor	NEIL3
Oligodendrocyte_Precursor	NELL2
Oligodendrocyte_Precursor	NETO1
Oligodendrocyte_Precursor	NETO2
Oligodendrocyte_Precursor	NEU4
Oligodendrocyte_Precursor	NFASC
Oligodendrocyte_Precursor	NINJ2
Oligodendrocyte_Precursor	NKAIN4
Oligodendrocyte_Precursor	NKX2-2
Oligodendrocyte_Precursor	NLGN1
Oligodendrocyte_Precursor	NLGN2
Oligodendrocyte_Precursor	NLGN3
Oligodendrocyte_Precursor	NMNAT2
Oligodendrocyte_Precursor	NMRK1
Oligodendrocyte_Precursor	NNAT
Oligodendrocyte_Precursor	NOVA1
Oligodendrocyte_Precursor	NPAS3
Oligodendrocyte_Precursor	NPTX2
Oligodendrocyte_Precursor	NR2E1
Oligodendrocyte_Precursor	NRG1
Oligodendrocyte_Precursor	NRG3
Oligodendrocyte_Precursor	NRXN1
Oligodendrocyte_Precursor	NRXN2
Oligodendrocyte_Precursor	NSG1
Oligodendrocyte_Precursor	NT5E
Oligodendrocyte_Precursor	NTN1
Oligodendrocyte_Precursor	NTRK2
Oligodendrocyte_Precursor	NTRK3
Oligodendrocyte_Precursor	NUF2
Oligodendrocyte_Precursor	NUP210
Oligodendrocyte_Precursor	NUSAP1
Oligodendrocyte_Precursor	NXPH1
Oligodendrocyte_Precursor	ODF3L2
Oligodendrocyte_Precursor	OGDHL
Oligodendrocyte_Precursor	OLFM2
Oligodendrocyte_Precursor	OLFML3
Oligodendrocyte_Precursor	OLIG1
Oligodendrocyte_Precursor	OLIG2
Oligodendrocyte_Precursor	OMG
Oligodendrocyte_Precursor	OPCML
Oligodendrocyte_Precursor	OPRL1
Oligodendrocyte_Precursor	P2RX7
Oligodendrocyte_Precursor	PABPC5
Oligodendrocyte_Precursor	PACSIN3
Oligodendrocyte_Precursor	PAK3
Oligodendrocyte_Precursor	PAPSS1
Oligodendrocyte_Precursor	PBK
Oligodendrocyte_Precursor	PCBD1
Oligodendrocyte_Precursor	PCDH10
Oligodendrocyte_Precursor	PCDH11Y
Oligodendrocyte_Precursor	PCDH15
Oligodendrocyte_Precursor	PCDH17
Oligodendrocyte_Precursor	PCDH20
Oligodendrocyte_Precursor	PCDH7
Oligodendrocyte_Precursor	PCDH9
Oligodendrocyte_Precursor	PCDHA11
Oligodendrocyte_Precursor	PCDHA12
Oligodendrocyte_Precursor	PCDHB4
Oligodendrocyte_Precursor	PCDHGA5
Oligodendrocyte_Precursor	PCDHGB1
Oligodendrocyte_Precursor	PCDHGC3
Oligodendrocyte_Precursor	PCOLCE
Oligodendrocyte_Precursor	PCOLCE2
Oligodendrocyte_Precursor	PCSK2
Oligodendrocyte_Precursor	PCSK6
Oligodendrocyte_Precursor	PCYOX1L
Oligodendrocyte_Precursor	PCYT1B
Oligodendrocyte_Precursor	PDE1A
Oligodendrocyte_Precursor	PDE1C
Oligodendrocyte_Precursor	PDGFRA
Oligodendrocyte_Precursor	PDGFRL
Oligodendrocyte_Precursor	PDZRN4
Oligodendrocyte_Precursor	PGAP1
Oligodendrocyte_Precursor	PHACTR3
Oligodendrocyte_Precursor	PHLDA1
Oligodendrocyte_Precursor	PHLDB1
Oligodendrocyte_Precursor	PHLPP1
Oligodendrocyte_Precursor	PIANP
Oligodendrocyte_Precursor	PID1
Oligodendrocyte_Precursor	PKIA
Oligodendrocyte_Precursor	PLEKHA2
Oligodendrocyte_Precursor	PLEKHA6
Oligodendrocyte_Precursor	PLEKHB1
Oligodendrocyte_Precursor	PLK1
Oligodendrocyte_Precursor	PLLP
Oligodendrocyte_Precursor	PLP1
Oligodendrocyte_Precursor	PLS1
Oligodendrocyte_Precursor	PLXNA3
Oligodendrocyte_Precursor	PLXNB3
Oligodendrocyte_Precursor	PMEL
Oligodendrocyte_Precursor	PNLIP
Oligodendrocyte_Precursor	PNMAL2
Oligodendrocyte_Precursor	PODN
Oligodendrocyte_Precursor	PODXL2
Oligodendrocyte_Precursor	POLD1
Oligodendrocyte_Precursor	POSTN
Oligodendrocyte_Precursor	POU3F1
Oligodendrocyte_Precursor	POU3F2
Oligodendrocyte_Precursor	POU3F3
Oligodendrocyte_Precursor	PPAP2B
Oligodendrocyte_Precursor	PPAPDC1A
Oligodendrocyte_Precursor	PPFIA2
Oligodendrocyte_Precursor	PPFIBP1
Oligodendrocyte_Precursor	PPP1R14C
Oligodendrocyte_Precursor	PPP1R26
Oligodendrocyte_Precursor	PPP2R2B
Oligodendrocyte_Precursor	PPP4R4
Oligodendrocyte_Precursor	PRC1
Oligodendrocyte_Precursor	PRELP
Oligodendrocyte_Precursor	PRIM1
Oligodendrocyte_Precursor	PRKAR2B
Oligodendrocyte_Precursor	PRKCQ
Oligodendrocyte_Precursor	PRKG2
Oligodendrocyte_Precursor	PRR11
Oligodendrocyte_Precursor	PRR36
Oligodendrocyte_Precursor	PRRX1
Oligodendrocyte_Precursor	PRSS23
Oligodendrocyte_Precursor	PRSS35
Oligodendrocyte_Precursor	PRTG
Oligodendrocyte_Precursor	PRUNE2
Oligodendrocyte_Precursor	PSTPIP2
Oligodendrocyte_Precursor	PTER
Oligodendrocyte_Precursor	PTGDS
Oligodendrocyte_Precursor	PTN
Oligodendrocyte_Precursor	PTPN5
Oligodendrocyte_Precursor	PTPRE
Oligodendrocyte_Precursor	PTPRN
Oligodendrocyte_Precursor	PTPRZ1
Oligodendrocyte_Precursor	PVRL3
Oligodendrocyte_Precursor	PXDC1
Oligodendrocyte_Precursor	PXYLP1
Oligodendrocyte_Precursor	QPCT
Oligodendrocyte_Precursor	RACGAP1
Oligodendrocyte_Precursor	RAD51
Oligodendrocyte_Precursor	RAD54L
Oligodendrocyte_Precursor	RAMP1
Oligodendrocyte_Precursor	RAP1GAP
Oligodendrocyte_Precursor	RAP1GAP2
Oligodendrocyte_Precursor	RASA3
Oligodendrocyte_Precursor	RASGRF1
Oligodendrocyte_Precursor	RASSF4
Oligodendrocyte_Precursor	RBM11
Oligodendrocyte_Precursor	RBPJL
Oligodendrocyte_Precursor	RCN1
Oligodendrocyte_Precursor	RCN3
Oligodendrocyte_Precursor	REPS2
Oligodendrocyte_Precursor	REV3L
Oligodendrocyte_Precursor	RFTN2
Oligodendrocyte_Precursor	RFX4
Oligodendrocyte_Precursor	RGCC
Oligodendrocyte_Precursor	RGS9
Oligodendrocyte_Precursor	RHCG
Oligodendrocyte_Precursor	RHPN1
Oligodendrocyte_Precursor	RIMKLB
Oligodendrocyte_Precursor	RLBP1
Oligodendrocyte_Precursor	RMDN2
Oligodendrocyte_Precursor	RNF144A
Oligodendrocyte_Precursor	RNF180
Oligodendrocyte_Precursor	RNF219
Oligodendrocyte_Precursor	RNF43
Oligodendrocyte_Precursor	ROBO1
Oligodendrocyte_Precursor	RP23-110C17.2
Oligodendrocyte_Precursor	RP23-211E12.6
Oligodendrocyte_Precursor	RP23-237H9.2
Oligodendrocyte_Precursor	RP24-317M4.6
Oligodendrocyte_Precursor	RP24-378G4.3
Oligodendrocyte_Precursor	RPRM
Oligodendrocyte_Precursor	RRAGD
Oligodendrocyte_Precursor	RRM2
Oligodendrocyte_Precursor	RTKN
Oligodendrocyte_Precursor	RTKN2
Oligodendrocyte_Precursor	RYR3
Oligodendrocyte_Precursor	S100A1
Oligodendrocyte_Precursor	S100A13
Oligodendrocyte_Precursor	S100A16
Oligodendrocyte_Precursor	S100A3
Oligodendrocyte_Precursor	S100A6
Oligodendrocyte_Precursor	S100B
Oligodendrocyte_Precursor	S1PR2
Oligodendrocyte_Precursor	SALL3
Oligodendrocyte_Precursor	SAMD14
Oligodendrocyte_Precursor	SAPCD2
Oligodendrocyte_Precursor	SCEL
Oligodendrocyte_Precursor	SCML2
Oligodendrocyte_Precursor	SCN1A
Oligodendrocyte_Precursor	SCN3A
Oligodendrocyte_Precursor	SCRG1
Oligodendrocyte_Precursor	SDC3
Oligodendrocyte_Precursor	SDR42E1
Oligodendrocyte_Precursor	SEMA3D
Oligodendrocyte_Precursor	SEMA3E
Oligodendrocyte_Precursor	SEMA5A
Oligodendrocyte_Precursor	SEMA5B
Oligodendrocyte_Precursor	SEPT3
Oligodendrocyte_Precursor	SERINC5
Oligodendrocyte_Precursor	SERPINA3
Oligodendrocyte_Precursor	SERPIND1
Oligodendrocyte_Precursor	SERPINE2
Oligodendrocyte_Precursor	SERPING1
Oligodendrocyte_Precursor	SETDB2
Oligodendrocyte_Precursor	SEZ6L
Oligodendrocyte_Precursor	SGO1
Oligodendrocyte_Precursor	SGO2
Oligodendrocyte_Precursor	SH3BP4
Oligodendrocyte_Precursor	SH3D19
Oligodendrocyte_Precursor	SH3RF3
Oligodendrocyte_Precursor	SH3TC2
Oligodendrocyte_Precursor	SHC2
Oligodendrocyte_Precursor	SHC4
Oligodendrocyte_Precursor	SHD
Oligodendrocyte_Precursor	SHISA2
Oligodendrocyte_Precursor	SHISA6
Oligodendrocyte_Precursor	SHISA7
Oligodendrocyte_Precursor	SIX4
Oligodendrocyte_Precursor	SKP2
Oligodendrocyte_Precursor	SLC13A5
Oligodendrocyte_Precursor	SLC16A12
Oligodendrocyte_Precursor	SLC16A14
Oligodendrocyte_Precursor	SLC1A1
Oligodendrocyte_Precursor	SLC1A3
Oligodendrocyte_Precursor	SLC22A17
Oligodendrocyte_Precursor	SLC22A23
Oligodendrocyte_Precursor	SLC22A3
Oligodendrocyte_Precursor	SLC22A6
Oligodendrocyte_Precursor	SLC25A15
Oligodendrocyte_Precursor	SLC25A29
Oligodendrocyte_Precursor	SLC2A12
Oligodendrocyte_Precursor	SLC2A3
Oligodendrocyte_Precursor	SLC35F1
Oligodendrocyte_Precursor	SLC41A2
Oligodendrocyte_Precursor	SLC44A5
Oligodendrocyte_Precursor	SLC45A1
Oligodendrocyte_Precursor	SLC4A10
Oligodendrocyte_Precursor	SLC4A8
Oligodendrocyte_Precursor	SLC6A1
Oligodendrocyte_Precursor	SLC6A13
Oligodendrocyte_Precursor	SLC6A20
Oligodendrocyte_Precursor	SLC7A11
Oligodendrocyte_Precursor	SLC7A2
Oligodendrocyte_Precursor	SLC7A3
Oligodendrocyte_Precursor	SLC8A3
Oligodendrocyte_Precursor	SLIT2
Oligodendrocyte_Precursor	SLITRK1
Oligodendrocyte_Precursor	SLITRK2
Oligodendrocyte_Precursor	SLITRK3
Oligodendrocyte_Precursor	SLITRK4
Oligodendrocyte_Precursor	SLITRK5
Oligodendrocyte_Precursor	SLITRK6
Oligodendrocyte_Precursor	SLPI
Oligodendrocyte_Precursor	SMARCA1
Oligodendrocyte_Precursor	SMC4
Oligodendrocyte_Precursor	SMOC1
Oligodendrocyte_Precursor	SNTG1
Oligodendrocyte_Precursor	SNX22
Oligodendrocyte_Precursor	SNX25
Oligodendrocyte_Precursor	SOGA3
Oligodendrocyte_Precursor	SORCS1
Oligodendrocyte_Precursor	SORCS3
Oligodendrocyte_Precursor	SOWAHA
Oligodendrocyte_Precursor	SOX10
Oligodendrocyte_Precursor	SOX11
Oligodendrocyte_Precursor	SOX12
Oligodendrocyte_Precursor	SOX2
Oligodendrocyte_Precursor	SOX21
Oligodendrocyte_Precursor	SOX2OT
Oligodendrocyte_Precursor	SOX3
Oligodendrocyte_Precursor	SOX5
Oligodendrocyte_Precursor	SOX6
Oligodendrocyte_Precursor	SOX8
Oligodendrocyte_Precursor	SPAG5
Oligodendrocyte_Precursor	SPATS2L
Oligodendrocyte_Precursor	SPC24
Oligodendrocyte_Precursor	SPC25
Oligodendrocyte_Precursor	SPIN2B
Oligodendrocyte_Precursor	SPON1
Oligodendrocyte_Precursor	SPP1
Oligodendrocyte_Precursor	SPPL2B
Oligodendrocyte_Precursor	SPRN
Oligodendrocyte_Precursor	SPRY1
Oligodendrocyte_Precursor	SPRY4
Oligodendrocyte_Precursor	SPSB4
Oligodendrocyte_Precursor	SRGAP1
Oligodendrocyte_Precursor	SRPX2
Oligodendrocyte_Precursor	SRSF12
Oligodendrocyte_Precursor	SSTR1
Oligodendrocyte_Precursor	ST8SIA3
Oligodendrocyte_Precursor	STEAP2
Oligodendrocyte_Precursor	STK32A
Oligodendrocyte_Precursor	STMN4
Oligodendrocyte_Precursor	STXBP5L
Oligodendrocyte_Precursor	SULF1
Oligodendrocyte_Precursor	SULF2
Oligodendrocyte_Precursor	SUSD4
Oligodendrocyte_Precursor	SUSD5
Oligodendrocyte_Precursor	SVEP1
Oligodendrocyte_Precursor	SVIL
Oligodendrocyte_Precursor	SVIP
Oligodendrocyte_Precursor	SYNDIG1
Oligodendrocyte_Precursor	SYT11
Oligodendrocyte_Precursor	SYT6
Oligodendrocyte_Precursor	SYTL5
Oligodendrocyte_Precursor	TAC1
Oligodendrocyte_Precursor	TACC2
Oligodendrocyte_Precursor	TACC3
Oligodendrocyte_Precursor	TANC1
Oligodendrocyte_Precursor	TBX18
Oligodendrocyte_Precursor	TCEAL3
Oligodendrocyte_Precursor	TDRD7
Oligodendrocyte_Precursor	TDRKH
Oligodendrocyte_Precursor	TGFA
Oligodendrocyte_Precursor	THSD7A
Oligodendrocyte_Precursor	THSD7B
Oligodendrocyte_Precursor	TIMP4
Oligodendrocyte_Precursor	TMCO3
Oligodendrocyte_Precursor	TMEFF1
Oligodendrocyte_Precursor	TMEFF2
Oligodendrocyte_Precursor	TMEM100
Oligodendrocyte_Precursor	TMEM108
Oligodendrocyte_Precursor	TMEM132B
Oligodendrocyte_Precursor	TMEM132C
Oligodendrocyte_Precursor	TMEM132D
Oligodendrocyte_Precursor	TMEM132E
Oligodendrocyte_Precursor	TMEM144
Oligodendrocyte_Precursor	TMEM163
Oligodendrocyte_Precursor	TMEM176A
Oligodendrocyte_Precursor	TMEM178B
Oligodendrocyte_Precursor	TMEM179
Oligodendrocyte_Precursor	TMEM196
Oligodendrocyte_Precursor	TMEM246
Oligodendrocyte_Precursor	TMEM255A
Oligodendrocyte_Precursor	TMEM255B
Oligodendrocyte_Precursor	TMEM35
Oligodendrocyte_Precursor	TMEM45A
Oligodendrocyte_Precursor	TMEM63C
Oligodendrocyte_Precursor	TMOD1
Oligodendrocyte_Precursor	TNFAIP6
Oligodendrocyte_Precursor	TNFRSF11B
Oligodendrocyte_Precursor	TNR
Oligodendrocyte_Precursor	TOP2A
Oligodendrocyte_Precursor	TOX
Oligodendrocyte_Precursor	TPX2
Oligodendrocyte_Precursor	TRAF4
Oligodendrocyte_Precursor	TRAM1L1
Oligodendrocyte_Precursor	TRAV5
Oligodendrocyte_Precursor	TRIB2
Oligodendrocyte_Precursor	TRIL
Oligodendrocyte_Precursor	TRIM67
Oligodendrocyte_Precursor	TRIM7
Oligodendrocyte_Precursor	TRO
Oligodendrocyte_Precursor	TROAP
Oligodendrocyte_Precursor	TSHZ3
Oligodendrocyte_Precursor	TSPAN2
Oligodendrocyte_Precursor	TSPAN6
Oligodendrocyte_Precursor	TTC30B
Oligodendrocyte_Precursor	TTK
Oligodendrocyte_Precursor	TUB
Oligodendrocyte_Precursor	TUBB4A
Oligodendrocyte_Precursor	TXNDC16
Oligodendrocyte_Precursor	UBE2C
Oligodendrocyte_Precursor	UGDH
Oligodendrocyte_Precursor	UGT8
Oligodendrocyte_Precursor	UHRF1
Oligodendrocyte_Precursor	UNC13C
Oligodendrocyte_Precursor	UNC5C
Oligodendrocyte_Precursor	UNC79
Oligodendrocyte_Precursor	UNC80
Oligodendrocyte_Precursor	UST
Oligodendrocyte_Precursor	VAT1L
Oligodendrocyte_Precursor	VCAN
Oligodendrocyte_Precursor	VEGFA
Oligodendrocyte_Precursor	VIPR2
Oligodendrocyte_Precursor	VLDLR
Oligodendrocyte_Precursor	VSTM2A
Oligodendrocyte_Precursor	VSTM2B
Oligodendrocyte_Precursor	VSTM5
Oligodendrocyte_Precursor	VTN
Oligodendrocyte_Precursor	VWA9
Oligodendrocyte_Precursor	WASF1
Oligodendrocyte_Precursor	WDHD1
Oligodendrocyte_Precursor	WIPF1
Oligodendrocyte_Precursor	WNT7A
Oligodendrocyte_Precursor	WSCD1
Oligodendrocyte_Precursor	XKR4
Oligodendrocyte_Precursor	XKR5
Oligodendrocyte_Precursor	XKR6
Oligodendrocyte_Precursor	XYLT1
Oligodendrocyte_Precursor	ZCCHC24
Oligodendrocyte_Precursor	ZCWPW1
Oligodendrocyte_Precursor	ZDHHC2
Oligodendrocyte_Precursor	ZDHHC22
Oligodendrocyte_Precursor	ZFHX4
Oligodendrocyte_Precursor	ZFP37
Oligodendrocyte_Precursor	ZFP41
Oligodendrocyte_Precursor	ZFP442
Oligodendrocyte_Precursor	ZFP57
Oligodendrocyte_Precursor	ZFP783
Oligodendrocyte_Precursor	ZFP882
Oligodendrocyte_Precursor	ZFPM2
Oligodendrocyte_Precursor	ZGRF1
Oligodendrocyte_Precursor	ZIC4
Oligodendrocyte_Precursor	ZIK1
Oligodendrocyte_Precursor	ZKSCAN2
Oligodendrocyte_Precursor	ZMAT3
Oligodendrocyte_Precursor	ZNF23
Oligodendrocyte_Precursor	ZNF365
Oligodendrocyte_Precursor	ZNF462
Oligodendrocyte_Precursor	ZNF488
Oligodendrocyte_Precursor	ZSWIM5
